"","ano_trimestre","mes_central","region","r_p_c","estrato","tipo","conglomerado","id_upm","id_identificacion","idrph","ano_encuesta","mes_encuesta","hogar","nro_linea","edad","sexo","parentesco","curso","nivel","termino_nivel","est_conyugal","proveedor","nacionalidad","a1","a2","a3","a4","a5","a6","a6_otro","a6_otro_covid","a6_orig","a7","a8","a9","b1","b2","b3","b4","b5","b6","b7a_1","b7a_2","b7a_3","b7b_1","b7b_2","b7b_3","b7b_4","b8","b9","b10","b11_proxy","b12","b13_rev4cl_caenes","i1","i2","i3","i3_v","i4","i5","i6","i7","b14_rev4cl_caenes","b15_1","b15_2","b16","b16_otro","b16_otro_covid","b16_orig","b17_mes","b17_ano","b18_region","b18_varias","b18_codigo","b19","c2_1_1","c2_1_2","c2_1_3","c2_2_1","c2_2_2","c2_2_3","c3_1","c3_2","c3_3","c4","c5","c6","c7","c8","c9","c9_otro","c9_otro_covid","c9_orig","c10","c11","c12","e2","e3_1","e3_2","e3_3","e3_4","e3_5","e3_6","e3_7","e3_8","e3_9","e3_10","e3_11","e3_12","e3_total","e4","e5","e5_dia","e5_sem","e5_mes","e5_ano","e6_mes","e6_ano","e7","e9","e9_otro","e9_otro_covid","e9_orig","e10","e11","e12","e12_otro","e12_otro_covid","e12_orig","e13","i11","i12","i13_1","i13_2","i13_3","i13_4","i13_5","i13_6","i13_7","i13_8","i13_9","i13_10","i13_11","i13_88","i13_99","i13_total","e21_mes","e21_ano","e21_tramo","e22","e23","e23_otro","e24","e24_otro","cae_general","cae_especifico","categoria_ocupacion","habituales","efectivas","cine","r_p_rev4cl_caenes","sector","ocup_form","tramo_edad","activ","fact_cal"
"2866",2021,1,13,13119,13100120,3,1311920003,1311920003,50733,25663132,2021,2,1,1,47,2,1,2,4,2,6,1,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"",NA,10,NA,2,9,"",NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2020,1,2,NA,"",3,"",9,23,0,NA,NA,5,NA,NA,NA,7,3,86.7458265841419
"2867",2021,1,16,16101,16100120,3,1610120004,1610120004,47678,10341131,2021,1,1,1,74,1,1,5,3,2,3,1,0,2,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,5,2,NA,NA,2,NA,2,2,2,2,2,2,2,2,2,NA,1,1,NA,1,1,88,0,NA,NA,NA,NA,2,3,NA,1,"",NA,1,1,2021,16,1,16101,2,888,2,15,NA,NA,NA,888,2,15,NA,2,NA,2,NA,NA,"",NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",2,3,3,15,15,3,2,1,2,12,1,49.3059923651739
"2868",2021,1,16,16101,16100112,1,1610110155,1610110155,46295,47876111,2021,1,1,2,69,2,2,5,9,1,1,0,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"",NA,5,NA,2,6,"",NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2012,4,4,NA,"",NA,"",9,17,0,NA,NA,7,NA,NA,NA,11,3,104.630565385373
"2869",2021,1,7,7201,7200110,1,720110022,720110022,55266,68124112,2021,2,1,3,65,2,7,6,9,1,1,0,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"",NA,5,NA,2,8,"",NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2019,2,4,NA,"",NA,"",9,17,0,NA,NA,7,NA,NA,NA,11,3,94.7626449450597
"2870",2021,1,8,8108,8181,1,8108000075188,8108000075188,72110,175883,2021,1,1,2,42,2,4,3,8,1,3,0,0,1,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,1,2,NA,NA,2,NA,1,1,1,1,1,1,2,1,2,NA,1,1,NA,1,1,1,0,NA,NA,NA,NA,9,3,NA,1,"",NA,1,88,2016,8,1,8101,2,9,5,45,NA,NA,NA,9,5,45,NA,2,NA,2,NA,NA,"",NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",1,1,3,45,45,6,9,1,1,6,1,356.286779422387
"2871",2021,1,15,15101,15000012,1,1510110245,1510110245,58967,180720,2021,2,1,3,23,1,4,1,9,2,3,0,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"",NA,4,NA,2,3,"",NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",9,15,0,NA,NA,7,NA,NA,NA,2,3,72.1233008243728
"2872",2021,1,10,10109,10100122,3,1010920027,1010920027,57611,39773132,2021,2,1,2,64,2,2,2,10,1,1,0,0,1,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,1,2,NA,NA,1,NA,1,1,1,1,1,1,1,1,2,NA,1,1,NA,1,1,1,0,NA,NA,NA,NA,15,4,NA,1,"",NA,1,88,2001,10,1,10109,2,9,5,45,NA,NA,NA,9,5,45,NA,2,NA,2,NA,NA,"",NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",1,1,4,45,45,8,15,1,1,10,1,70.4479671217128
"2873",2021,1,12,12101,12000112,1,1210110081,1210110081,56494,181343,2021,2,1,1,79,1,1,4,9,1,1,1,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"",NA,5,NA,2,6,"",NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,2006,4,4,NA,"",NA,"",9,17,0,NA,NA,7,NA,NA,NA,12,3,43.5470675010169
"2874",2021,1,7,7203,7102,2,71027203219,71027203219,75802,14623021,2021,1,1,1,68,2,1,4,3,2,3,1,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"",NA,3,NA,2,4,"",NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2016,4,2,NA,"",8,"",9,13,0,NA,NA,3,NA,NA,NA,11,3,163.9140675395
"2875",2021,1,5,5301,5031,1,5301000042078,5301000042078,74688,11148011,2021,1,1,4,14,2,6,8,3,1,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",0,0,0,NA,NA,4,NA,NA,NA,NA,NA,135.979404340099
"2876",2021,1,7,7101,7100120,3,710120016,710120016,53536,21181132,2021,2,1,2,93,2,2,4,3,2,1,0,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"",NA,7,NA,2,8,"",NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",9,19,0,NA,NA,3,NA,NA,NA,12,3,94.233886597824
"2877",2021,1,4,4102,4011,1,4102000022630,4102000022630,69921,59893013,2020,12,1,2,60,2,8,2,4,2,5,0,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"",NA,3,NA,2,4,"",NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,1980,4,2,NA,"",2,"",9,13,0,NA,NA,5,NA,NA,NA,10,3,155.562467186904
"2878",2021,1,6,6101,6100111,1,610110177,610110177,47822,8776111,2021,1,1,1,73,2,1,5,3,2,2,1,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"",NA,8,NA,2,8,"",NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,2010,4,2,NA,"",3,"",9,21,0,NA,NA,3,NA,NA,NA,12,3,162.473429987805
"2879",2021,1,13,13117,13100512,1,1311710011,1311710011,51035,29997112,2021,2,1,1,42,2,1,8,3,1,3,1,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"",NA,3,NA,2,4,"",NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2018,3,5,NA,"",NA,"",9,13,0,NA,NA,4,NA,NA,NA,6,3,498.347764438879
"2880",2021,1,8,8102,8100112,1,810210114,810210114,54807,32433112,2021,2,1,5,3,1,6,1,1,2,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",0,0,0,NA,NA,2,NA,NA,NA,NA,NA,140.520579870666
"2881",2021,1,14,14204,14200110,1,1420410031,1420410031,60484,32723112,2021,2,1,2,48,2,2,6,3,2,1,0,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,25,4,2,2021,2,2021,1,NA,"",NA,NA,NA,1,NA,"",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2021,1,3,NA,"",NA,"",4,8,0,NA,NA,3,NA,NA,NA,7,2,94.9812676035856
"2882",2021,1,10,10101,10099,3,100991010137,100991010137,75717,169677,2021,1,1,5,1,2,4,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",0,0,0,NA,NA,1,NA,NA,NA,NA,NA,188.917613272901
"2883",2021,1,5,5301,5031,1,5301000041999,5301000041999,74671,14205011,2021,1,1,2,62,2,3,7,3,2,2,0,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"",NA,3,NA,2,4,"",NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2018,3,3,NA,"",NA,"",9,13,0,NA,NA,4,NA,NA,NA,10,3,125.504881407429
"2884",2021,1,13,13119,13131,1,13119000139392,13119000139392,54102,36470012,2021,2,1,1,39,1,1,4,5,1,1,1,0,1,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,3,2,NA,NA,2,NA,1,1,1,1,1,1,1,1,2,NA,1,1,NA,1,1,1,0,NA,NA,NA,NA,8,5,NA,1,"",NA,1,6,2019,13,1,13124,2,9,5,45,NA,NA,NA,9,5,45,NA,2,NA,2,NA,NA,"",NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",1,1,3,45,45,5,8,1,1,5,1,651.576962516198
"2885",2021,1,5,5804,5800112,1,580410121,580410121,82988,183470,2021,2,1,2,45,1,2,3,8,1,1,0,0,1,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,8,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,4,NA,8,1,1,6,"",NA,6,11,2020,5,1,5804,2,4,2,8,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,"",NA,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",1,1,2,8,8,6,8,2,2,7,1,131.79081564359
"2886",2021,1,3,3201,3012,2,30123201201,30123201201,63530,60849023,2020,12,1,3,18,1,4,3,5,2,3,0,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"",NA,4,NA,2,3,"",NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",9,15,0,NA,NA,5,NA,NA,NA,1,3,53.6852195215981
"2887",2021,1,6,6107,6100320,3,610720053,610720053,47939,169131,2021,1,1,3,25,1,4,4,5,1,3,0,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,21,3,12,2020,12,2020,3,NA,"",NA,NA,NA,1,NA,"",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2020,1,3,NA,"",NA,"",4,8,0,NA,NA,5,NA,NA,NA,3,2,127.424489701314
"2888",2021,1,8,8101,8100311,1,810110138,810110138,46218,17973111,2021,1,1,2,37,2,10,1,4,2,5,0,0,1,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,9,2,NA,NA,2,NA,1,1,1,1,1,1,2,1,1,5,1,1,NA,1,1,1,0,NA,NA,NA,NA,16,5,NA,1,"",NA,1,3,2018,8,1,8101,2,9,5,45,NA,NA,NA,9,5,45,NA,2,NA,2,NA,NA,"",NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",1,1,3,45,45,5,16,1,1,5,1,140.46018669396
"2889",2021,1,15,15101,15049,3,150491510183,150491510183,66773,48121033,2020,12,1,1,52,1,1,4,4,1,1,1,0,1,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,9,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,4,NA,8,1,1,6,"",NA,6,4,2020,15,1,15101,2,6,2,12,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,"",NA,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,"",1,1,2,12,12,5,8,2,2,8,1,55.8794658369069
"2890",2021,1,13,13111,13100411,1,1311110085,1311110085,64435,42919113,2020,12,1,1,66,1,1,8,3,1,2,1,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"",NA,8,NA,2,8,"",NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2020,1,5,NA,"",NA,"",9,21,0,NA,NA,4,NA,NA,NA,11,3,368.86474369201
"2891",2021,1,12,12101,12000112,1,1210110209,1210110209,70762,80203113,2020,12,1,1,46,2,1,4,4,1,5,1,0,1,NA,2,1,NA,NA,"",NA,NA,NA,NA,NA,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,7,1,2,5,"",NA,5,6,2020,12,1,12101,2,8,7,56,NA,NA,NA,NA,NA,NA,NA,1,28,NA,NA,15,"",NA,15,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",1,2,7,56,84,5,7,1,2,7,1,60.835354898534
"2892",2021,1,9,9116,9100220,3,911620032,911620032,47163,9623131,2021,1,1,1,71,1,1,5,3,2,1,1,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"",NA,7,NA,2,8,"",NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,2019,5,2,NA,"",3,"",9,19,0,NA,NA,3,NA,NA,NA,12,3,112.56078121912
"2893",2021,1,5,5101,5100112,1,510110445,510110445,59140,32579112,2021,2,1,2,18,2,4,2,5,2,3,0,0,2,2,NA,NA,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"",NA,4,NA,2,4,"",NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",9,15,0,NA,NA,5,NA,NA,NA,1,3,141.860045986663
